ID,PolicyNumber,Status,CancellationReasonCode,CancellationDate,IsMostRecentModel,TotalPremium,CreateTime
B_3693,TXFB-103693,Canceled,INT_08,2026-04-16,1,1351.75,2026-04-10
B_3694,TXFB-103694,Bound,,,0,1228.99,2026-04-11
B_3695,TXFB-103695,Bound,,,1,1245.65,2026-04-05
B_3696,TXFB-103696,Bound,,,1,1636.12,2026-04-04
B_3697,TXFB-103697,Withdrawn,,,1,2954.33,2026-04-05
B_3698,TXFB-103698,Bound,,,1,3238.58,2026-04-07
B_3699,TXFB-103699,Draft,,,1,1106.65,2026-04-02
B_3700,TXFB-103700,Bound,,,1,2128.85,2026-04-15
B_3701,TXFB-103701,Bound,,,1,2410.7,2026-04-13
B_3702,TXFB-103702,Bound,,,1,2065.48,2026-04-04
B_3703,TXFB-103703,Bound,,,1,1802.23,2026-04-01
B_3704,TXFB-103704,Canceled,,2026-04-24,1,1075.93,2026-04-10
B_3705,TXFB-103705,Draft,,,1,1964.66,2026-04-02
B_3706,TXFB-103706,Draft,,,1,1703.64,2026-04-03
B_3707,TXFB-103707,Canceled,INT_01,2026-05-02,1,2886.69,2026-04-11
B_3708,TXFB-103708,Bound,,,1,2790.81,2026-04-15
B_3709,TXFB-103709,Bound,,,0,902.0,2026-04-02
B_3710,TXFB-103710,Withdrawn,,,1,765.56,2026-04-04
B_3711,TXFB-103711,Bound,,,1,3224.46,2026-04-10
B_3712,TXFB-103712,Canceled,,2026-04-15,1,2106.53,2026-04-01
B_3713,TXFB-103713,Canceled,INT_03,2026-04-13,1,3073.4,2026-04-10
B_3714,TXFB-103714,Bound,,,1,674.45,2026-04-07
B_3715,TXFB-103715,Withdrawn,,,1,2079.55,2026-04-11
B_3716,TXFB-103716,Bound,,,1,2118.28,2026-04-07
B_3717,TXFB-103717,Bound,,,1,3082.11,2026-04-07
B_3718,TXFB-103718,Bound,,,1,792.83,2026-04-10
B_3719,TXFB-103719,Bound,,,1,1221.34,2026-04-09
B_3720,TXFB-103720,Bound,,,1,1719.61,2026-04-11
B_3721,TXFB-103721,Bound,,,1,3097.52,2026-04-15
B_3722,TXFB-103722,Canceled,INT_04,2026-04-06,1,3316.65,2026-04-04
B_3723,TXFB-103723,Draft,,,1,3478.17,2026-04-09
B_3724,TXFB-103724,Bound,,,1,3377.58,2026-04-05
B_3725,TXFB-103725,Bound,,,1,517.83,2026-04-06
B_3726,TXFB-103726,Draft,,,1,643.13,2026-04-09
B_3727,TXFB-103727,Bound,,,1,942.82,2026-04-04
B_3728,TXFB-103728,Bound,,,1,1546.59,2026-04-01
B_3729,TXFB-103729,Bound,,,1,2989.75,2026-04-04
B_3730,TXFB-103730,Bound,,,1,3177.97,2026-04-07
B_3731,TXFB-103731,Bound,,,1,1060.5,2026-04-12
B_3732,TXFB-103732,Withdrawn,,,1,2358.99,2026-04-11
B_3733,TXFB-103733,Bound,,,1,3252.09,2026-04-09
B_3734,TXFB-103734,Bound,,,1,1891.2,2026-04-05
B_3735,TXFB-103735,Bound,,,1,810.63,2026-04-10
B_3736,TXFB-103736,Bound,,,1,1873.44,2026-04-08
B_3737,TXFB-103737,Bound,,,1,1627.38,2026-04-06
B_3738,TXFB-103738,Canceled,,2026-04-20,0,2232.97,2026-04-03
B_3739,TXFB-103739,Canceled,INT_04,2026-04-21,0,1815.98,2026-04-10
B_3740,TXFB-103740,Bound,,,1,552.04,2026-04-11
B_3741,TXFB-103741,Draft,,,1,3481.99,2026-04-15
B_3742,TXFB-103742,Canceled,INT_04,2026-04-17,1,2130.62,2026-04-02
B_3743,TXFB-103743,Canceled,INT_03,2026-04-27,1,1920.89,2026-04-05
B_3744,TXFB-103744,Bound,,,0,3363.85,2026-04-01
B_3745,TXFB-103745,Bound,,,1,967.58,2026-04-16
B_3746,TXFB-103746,Bound,,,1,1067.71,2026-04-02
B_3747,TXFB-103747,Bound,,,1,2924.04,2026-04-04
B_3748,TXFB-103748,Bound,,,1,1282.49,2026-04-13
B_3749,TXFB-103749,Bound,,,1,2897.68,2026-04-02
B_3750,TXFB-103750,Draft,,,1,1314.6,2026-04-03
B_3751,TXFB-103751,Draft,,,1,599.56,2026-04-14
B_3752,TXFB-103752,Draft,,,1,2051.04,2026-04-13
B_3753,TXFB-103753,Bound,,,1,1090.06,2026-04-06
B_3754,TXFB-103754,Bound,,,1,2773.54,2026-04-15
B_3755,TXFB-103755,Bound,,,1,2423.6,2026-04-12
B_3756,TXFB-103756,Bound,,,1,3270.81,2026-04-10
B_3757,TXFB-103757,Bound,,,1,2848.97,2026-04-11
B_3758,TXFB-103758,Bound,,,1,1042.33,2026-04-07
B_3759,TXFB-103759,Bound,,,1,2900.47,2026-04-03
B_3760,TXFB-103760,Canceled,INT_01,2026-04-23,1,2425.21,2026-04-15
B_3761,TXFB-103761,Bound,,,0,2506.85,2026-04-05
B_3762,TXFB-103762,Canceled,INT_03,2026-04-24,1,2996.79,2026-04-03
B_3763,TXFB-103763,Bound,,,1,2221.47,2026-04-15
B_3764,TXFB-103764,Bound,,,1,1898.01,2026-04-04
B_3765,TXFB-103765,Bound,,,1,2409.92,2026-04-15
B_3766,TXFB-103766,Bound,,,1,1393.87,2026-04-10
B_3767,TXFB-103767,Bound,,,1,1047.79,2026-04-15
B_3768,TXFB-103768,Bound,,,1,2349.76,2026-04-16
B_3769,TXFB-103769,Bound,,,1,1201.55,2026-04-08
B_3770,TXFB-103770,Bound,,,1,739.75,2026-04-08
B_3771,TXFB-103771,Bound,,,1,501.66,2026-04-05
B_3772,TXFB-103772,Draft,,,1,2324.96,2026-04-09
B_3773,TXFB-103773,Bound,,,1,1586.45,2026-04-12
B_3774,TXFB-103774,Canceled,INT_05,2026-05-05,1,2756.93,2026-04-13
B_3775,TXFB-103775,Bound,,,1,1625.53,2026-04-06
B_3776,TXFB-103776,Draft,,,1,1958.01,2026-04-11
B_3777,TXFB-103777,Canceled,INT_02,2026-05-04,1,1721.25,2026-04-11
B_3778,TXFB-103778,Bound,,,1,2451.72,2026-04-15
B_3779,TXFB-103779,Bound,,,1,1568.42,2026-04-16
B_3780,TXFB-103780,Draft,,,1,3391.3,2026-04-01
B_3781,TXFB-103781,Bound,,,1,3308.44,2026-04-03
B_3782,TXFB-103782,Bound,,,1,3044.08,2026-04-16
B_3783,TXFB-103783,Bound,,,1,3260.9,2026-04-04
B_3784,TXFB-103784,Canceled,INT_01,2026-04-17,1,1847.42,2026-04-12
B_3785,TXFB-103785,Canceled,INT_99,2026-05-16,1,2109.29,2026-04-16
B_3786,TXFB-103786,Bound,,,1,2726.28,2026-04-15
B_3787,TXFB-103787,Bound,,,1,2588.44,2026-04-06
B_3788,TXFB-103788,Bound,,,1,3172.04,2026-04-10
B_3789,TXFB-103789,Bound,,,0,2648.99,2026-04-12
B_3790,TXFB-103790,Withdrawn,,,1,3493.65,2026-04-05
B_3791,TXFB-103791,Bound,,,1,1545.52,2026-04-04
B_3792,TXFB-103792,Bound,,,0,2998.99,2026-04-13
B_3793,TXFB-103793,Bound,,,1,2592.9,2026-04-04
B_3794,TXFB-103794,Canceled,INT_04,2026-04-27,1,2574.16,2026-04-11
B_3795,TXFB-103795,Bound,,,1,1477.51,2026-04-03
B_3796,TXFB-103796,Bound,,,1,2856.81,2026-04-10
B_3797,TXFB-103797,Bound,,,1,3201.13,2026-04-15
B_3798,TXFB-103798,Bound,,,1,1155.65,2026-04-13
B_3799,TXFB-103799,Bound,,,1,2376.49,2026-04-14
B_3800,TXFB-103800,Bound,,,1,1676.4,2026-04-08
B_3801,TXFB-103801,Bound,,,1,3468.64,2026-04-08
B_3802,TXFB-103802,Draft,,,1,1936.5,2026-04-06
B_3803,TXFB-103803,Canceled,INT_01,2026-05-03,1,1184.96,2026-04-16
B_3804,TXFB-103804,Withdrawn,,,1,1645.57,2026-04-13
B_3805,TXFB-103805,Bound,,,1,2461.52,2026-04-03
B_3806,TXFB-103806,Withdrawn,,,1,728.27,2026-04-11
B_3807,TXFB-103807,Bound,,,1,2310.81,2026-04-07
B_3808,TXFB-103808,Bound,,,1,3293.67,2026-04-14
B_3809,TXFB-103809,Bound,,,0,3051.09,2026-04-14
B_3810,TXFB-103810,Bound,,,1,703.02,2026-04-11
B_3811,TXFB-103811,Bound,,,1,3480.17,2026-04-08
B_3812,TXFB-103812,Bound,,,1,2596.18,2026-04-06
B_3813,TXFB-103813,Bound,,,1,986.84,2026-04-03
B_3814,TXFB-103814,Bound,,,1,537.25,2026-04-16
B_3815,TXFB-103815,Bound,,,1,1013.85,2026-04-04
B_3816,TXFB-103816,Bound,,,1,3014.53,2026-04-15
B_3817,TXFB-103817,Bound,,,1,564.92,2026-04-11
B_3818,TXFB-103818,Canceled,INT_99,2026-04-25,1,1199.44,2026-04-04
B_3819,TXFB-103819,Canceled,,2026-05-06,1,2771.92,2026-04-15
B_3820,TXFB-103820,Bound,,,1,2258.33,2026-04-06
B_3821,TXFB-103821,Bound,,,0,2848.21,2026-04-10
B_3822,TXFB-103822,Bound,,,1,2738.45,2026-04-13
B_3823,TXFB-103823,Canceled,INT_02,2026-04-20,1,651.8,2026-04-03
B_3824,TXFB-103824,Bound,,,0,3177.53,2026-04-04
B_3825,TXFB-103825,Bound,,,1,1181.1,2026-04-13
B_3826,TXFB-103826,Bound,,,1,2160.18,2026-04-11
B_3827,TXFB-103827,Bound,,,1,2432.86,2026-04-16
B_3828,TXFB-103828,Bound,,,1,1005.88,2026-04-02
B_3829,TXFB-103829,Canceled,INT_08,2026-04-06,1,3428.69,2026-04-03
B_3830,TXFB-103830,Bound,,,1,1964.47,2026-04-07
B_3831,TXFB-103831,Bound,,,1,672.93,2026-04-05
B_3832,TXFB-103832,Canceled,INT_06,2026-04-11,1,3311.79,2026-04-01
B_3833,TXFB-103833,Canceled,INT_02,2026-04-20,1,2258.8,2026-04-05
B_3834,TXFB-103834,Bound,,,1,2597.58,2026-04-05
B_3835,TXFB-103835,Bound,,,1,2075.53,2026-04-15
B_3836,TXFB-103836,Bound,,,0,3004.21,2026-04-10
B_3837,TXFB-103837,Draft,,,1,599.4,2026-04-13
B_3838,TXFB-103838,Bound,,,1,1305.14,2026-04-15
B_3839,TXFB-103839,Draft,,,1,1908.95,2026-04-07
B_3840,TXFB-103840,Bound,,,0,729.81,2026-04-07
B_3841,TXFB-103841,Bound,,,1,2617.72,2026-04-11
B_3842,TXFB-103842,Bound,,,1,1680.99,2026-04-10
B_3843,TXFB-103843,Bound,,,1,1318.0,2026-04-10
B_3844,TXFB-103844,Bound,,,1,510.14,2026-04-14
B_3845,TXFB-103845,Bound,,,0,2659.49,2026-04-12
B_3846,TXFB-103846,Bound,,,1,3001.43,2026-04-03
B_3847,TXFB-103847,Withdrawn,,,1,1685.12,2026-04-01
B_3848,TXFB-103848,Bound,,,1,2192.65,2026-04-13
B_3849,TXFB-103849,Canceled,INT_04,2026-04-19,1,1183.06,2026-04-05
B_3850,TXFB-103850,Bound,,,0,2366.59,2026-04-10
B_3851,TXFB-103851,Bound,,,1,536.41,2026-04-02
B_3852,TXFB-103852,Bound,,,1,1965.93,2026-04-12
B_3853,TXFB-103853,Bound,,,0,2432.62,2026-04-02
B_3854,TXFB-103854,Draft,,,1,3254.58,2026-04-01
B_3855,TXFB-103855,Bound,,,1,1644.01,2026-04-12
B_3856,TXFB-103856,Bound,,,1,2795.57,2026-04-04
B_3857,TXFB-103857,Bound,,,1,2293.06,2026-04-10
B_3858,TXFB-103858,Bound,,,0,3281.04,2026-04-01
B_3859,TXFB-103859,Bound,,,1,1695.13,2026-04-08
B_3860,TXFB-103860,Canceled,INT_01,2026-04-17,1,1457.29,2026-04-14
B_3861,TXFB-103861,Canceled,INT_05,2026-05-13,1,3161.43,2026-04-13
B_3862,TXFB-103862,Bound,,,1,647.73,2026-04-11
B_3863,TXFB-103863,Bound,,,1,909.16,2026-04-13
B_3864,TXFB-103864,Bound,,,1,747.21,2026-04-13
B_3865,TXFB-103865,Bound,,,0,3029.33,2026-04-13
B_3866,TXFB-103866,Bound,,,1,531.82,2026-04-14
B_3867,TXFB-103867,Bound,,,1,3084.97,2026-04-07
B_3868,TXFB-103868,Bound,,,1,1853.8,2026-04-06
B_3869,TXFB-103869,Bound,,,1,512.08,2026-04-16
B_3870,TXFB-103870,Bound,,,1,1704.94,2026-04-05
B_3871,TXFB-103871,Bound,,,1,1060.4,2026-04-07
B_3872,TXFB-103872,Bound,,,1,2373.2,2026-04-13
B_3873,TXFB-103873,Bound,,,1,2538.08,2026-04-12
B_3874,TXFB-103874,Canceled,INT_01,2026-05-10,0,1962.58,2026-04-14
B_3875,TXFB-103875,Bound,,,1,621.56,2026-04-05
B_3876,TXFB-103876,Bound,,,1,2468.39,2026-04-10
B_3877,TXFB-103877,Bound,,,0,3026.12,2026-04-05
B_3878,TXFB-103878,Draft,,,1,2660.97,2026-04-05
B_3879,TXFB-103879,Bound,,,1,2989.87,2026-04-01
B_3880,TXFB-103880,Bound,,,1,1101.53,2026-04-03
B_3881,TXFB-103881,Bound,,,1,3166.66,2026-04-01
B_3882,TXFB-103882,Canceled,,2026-04-21,1,1466.58,2026-04-05
B_3883,TXFB-103883,Withdrawn,,,0,540.21,2026-04-16
B_3884,TXFB-103884,Bound,,,1,3030.17,2026-04-14
B_3885,TXFB-103885,Draft,,,1,3325.46,2026-04-05
B_3886,TXFB-103886,Draft,,,1,2466.67,2026-04-03
B_3887,TXFB-103887,Draft,,,1,1194.31,2026-04-05
B_3888,TXFB-103888,Bound,,,1,1255.23,2026-04-14
B_3889,TXFB-103889,Bound,,,1,1899.78,2026-04-15
B_3890,TXFB-103890,Bound,,,0,3193.49,2026-04-14
B_3891,TXFB-103891,Canceled,INT_07,2026-04-16,1,948.79,2026-04-06
B_3892,TXFB-103892,Bound,,,1,2977.92,2026-04-15
B_3893,TXFB-103893,Bound,,,1,1373.91,2026-04-14
B_3894,TXFB-103894,Bound,,,1,2925.76,2026-04-15
B_3895,TXFB-103895,Canceled,INT_02,2026-04-18,0,3260.81,2026-04-13
B_3896,TXFB-103896,Canceled,INT_08,2026-04-17,1,1782.48,2026-04-12
B_3897,TXFB-103897,Bound,,,1,1595.15,2026-04-08
B_3898,TXFB-103898,Canceled,,2026-04-28,1,2906.66,2026-04-06
B_3899,TXFB-103899,Bound,,,0,2088.45,2026-04-14
B_3900,TXFB-103900,Canceled,,2026-04-30,1,2553.35,2026-04-01
B_3901,TXFB-103901,Bound,,,1,2368.49,2026-04-16
B_3902,TXFB-103902,Bound,,,1,958.67,2026-04-08
B_3903,TXFB-103903,Draft,,,1,3034.37,2026-04-09
B_3904,TXFB-103904,Bound,,,1,1087.33,2026-04-14
B_3905,TXFB-103905,Canceled,INT_02,2026-04-22,1,3296.85,2026-04-12
B_3906,TXFB-103906,Bound,,,1,1251.71,2026-04-02
B_3907,TXFB-103907,Bound,,,1,2701.64,2026-04-02
B_3908,TXFB-103908,Bound,,,1,1353.97,2026-04-16
B_3909,TXFB-103909,Bound,,,1,1453.36,2026-04-12
B_3910,TXFB-103910,Bound,,,1,1430.01,2026-04-04
B_3911,TXFB-103911,Bound,,,1,2743.68,2026-04-16
B_3912,TXFB-103912,Bound,,,1,2170.45,2026-04-03
B_3913,TXFB-103913,Bound,,,1,3148.86,2026-04-05
B_3914,TXFB-103914,Withdrawn,,,1,1422.12,2026-04-09
B_3915,TXFB-103915,Withdrawn,,,0,2575.98,2026-04-15
B_3916,TXFB-103916,Bound,,,1,2758.85,2026-04-03
B_3917,TXFB-103917,Canceled,INT_99,2026-04-30,1,954.45,2026-04-03
B_3918,TXFB-103918,Bound,,,1,1701.77,2026-04-08
B_3919,TXFB-103919,Bound,,,1,1948.45,2026-04-16
B_3920,TXFB-103920,Canceled,INT_06,2026-04-11,1,1567.06,2026-04-03
B_3921,TXFB-103921,Draft,,,1,1466.34,2026-04-10
B_3922,TXFB-103922,Bound,,,0,2559.26,2026-04-02
B_3923,TXFB-103923,Canceled,INT_05,2026-04-28,1,1147.6,2026-04-11
B_3924,TXFB-103924,Bound,,,1,2628.17,2026-04-01
B_3925,TXFB-103925,Withdrawn,,,1,3305.13,2026-04-16
B_3926,TXFB-103926,Bound,,,1,2195.59,2026-04-15
B_3927,TXFB-103927,Bound,,,1,2334.3,2026-04-16
B_3928,TXFB-103928,Bound,,,1,706.8,2026-04-11
B_3929,TXFB-103929,Bound,,,1,3093.43,2026-04-14
B_3930,TXFB-103930,Bound,,,1,1356.34,2026-04-12
B_3931,TXFB-103931,Draft,,,1,2345.15,2026-04-10
B_3932,TXFB-103932,Bound,,,1,3437.34,2026-04-10
B_3933,TXFB-103933,Bound,,,1,2286.51,2026-04-06
B_3934,TXFB-103934,Bound,,,1,2674.13,2026-04-02
B_3935,TXFB-103935,Bound,,,1,1835.96,2026-04-10
B_3936,TXFB-103936,Bound,,,1,681.1,2026-04-09
B_3937,TXFB-103937,Bound,,,0,2892.8,2026-04-02
B_3938,TXFB-103938,Bound,,,1,605.0,2026-04-16
B_3939,TXFB-103939,Bound,,,1,2601.97,2026-04-06
B_3940,TXFB-103940,Bound,,,1,568.76,2026-04-02
B_3941,TXFB-103941,Canceled,INT_07,2026-04-24,1,3086.92,2026-04-10
B_3942,TXFB-103942,Draft,,,1,972.91,2026-04-01
B_3943,TXFB-103943,Bound,,,1,2042.81,2026-04-10
B_3944,TXFB-103944,Bound,,,1,2291.45,2026-04-16
B_3945,TXFB-103945,Bound,,,1,1872.64,2026-04-03
B_3946,TXFB-103946,Bound,,,1,1522.29,2026-04-05
B_3947,TXFB-103947,Bound,,,1,1903.44,2026-04-03
B_3948,TXFB-103948,Bound,,,1,1434.25,2026-04-09
B_3949,TXFB-103949,Bound,,,1,1814.37,2026-04-09
B_3950,TXFB-103950,Bound,,,1,1576.74,2026-04-05
B_3951,TXFB-103951,Bound,,,1,2198.61,2026-04-09
B_3952,TXFB-103952,Canceled,,2026-04-19,1,1213.77,2026-04-09
B_3953,TXFB-103953,Withdrawn,,,0,3465.97,2026-04-09
B_3954,TXFB-103954,Bound,,,1,2002.61,2026-04-01
B_3955,TXFB-103955,Bound,,,1,1082.49,2026-04-04
B_3956,TXFB-103956,Draft,,,1,1931.2,2026-04-06
B_3957,TXFB-103957,Draft,,,1,3099.25,2026-04-05
B_3958,TXFB-103958,Bound,,,1,565.42,2026-04-15
B_3959,TXFB-103959,Bound,,,1,2538.66,2026-04-12
B_3960,TXFB-103960,Bound,,,1,2143.9,2026-04-06
B_3961,TXFB-103961,Bound,,,1,1008.67,2026-04-09
B_3962,TXFB-103962,Bound,,,1,2952.43,2026-04-08
B_3963,TXFB-103963,Bound,,,1,1606.65,2026-04-16
B_3964,TXFB-103964,Bound,,,0,1381.41,2026-04-06
B_3965,TXFB-103965,Bound,,,1,2984.38,2026-04-02
B_3966,TXFB-103966,Canceled,INT_04,2026-04-30,1,2415.58,2026-04-11
B_3967,TXFB-103967,Bound,,,1,3194.78,2026-04-03
B_3968,TXFB-103968,Bound,,,1,2389.65,2026-04-05
B_3969,TXFB-103969,Bound,,,1,2722.45,2026-04-05
B_3970,TXFB-103970,Bound,,,0,3009.34,2026-04-16
B_3971,TXFB-103971,Withdrawn,,,1,664.22,2026-04-14
B_3972,TXFB-103972,Bound,,,1,2828.15,2026-04-13
B_3973,TXFB-103973,Bound,,,1,2341.12,2026-04-08
B_3974,TXFB-103974,Canceled,INT_04,2026-04-17,0,708.52,2026-04-15
B_3975,TXFB-103975,Bound,,,1,2025.73,2026-04-06
B_3976,TXFB-103976,Draft,,,1,747.37,2026-04-07
B_3977,TXFB-103977,Bound,,,1,2707.84,2026-04-12
B_3978,TXFB-103978,Bound,,,1,2139.51,2026-04-02
B_3979,TXFB-103979,Bound,,,1,3360.72,2026-04-09
B_3980,TXFB-103980,Bound,,,1,1049.41,2026-04-04
B_3981,TXFB-103981,Canceled,INT_08,2026-04-20,1,2318.1,2026-04-02
B_3982,TXFB-103982,Canceled,INT_02,2026-04-09,1,1134.75,2026-04-06
B_3983,TXFB-103983,Bound,,,1,2342.19,2026-04-15
B_3984,TXFB-103984,Bound,,,1,2667.95,2026-04-13
B_3985,TXFB-103985,Canceled,INT_06,2026-05-16,0,2666.91,2026-04-16
B_3986,TXFB-103986,Draft,,,1,2945.22,2026-04-10
B_3987,TXFB-103987,Bound,,,1,3060.65,2026-04-16
B_3988,TXFB-103988,Bound,,,1,731.82,2026-04-08
B_3989,TXFB-103989,Bound,,,1,1529.8,2026-04-13
B_3990,TXFB-103990,Draft,,,1,2561.37,2026-04-13
B_3991,TXFB-103991,Bound,,,1,1995.76,2026-04-16
B_3992,TXFB-103992,Bound,,,1,1072.03,2026-04-09
B_3993,TXFB-103993,Canceled,INT_06,2026-04-07,1,2158.13,2026-04-05
B_3994,TXFB-103994,Bound,,,1,1722.31,2026-04-14
B_3995,TXFB-103995,Bound,,,1,1670.11,2026-04-01
B_3996,TXFB-103996,Bound,,,1,2929.26,2026-04-10
B_3997,TXFB-103997,Bound,,,1,1722.8,2026-04-15
B_3998,TXFB-103998,Bound,,,1,579.36,2026-04-13
B_3999,TXFB-103999,Bound,,,1,674.19,2026-04-11
B_4000,TXFB-104000,Bound,,,1,3068.73,2026-04-02
B_4001,TXFB-104001,Bound,,,1,3381.8,2026-04-04
B_4002,TXFB-104002,Canceled,INT_08,2026-04-29,1,2565.23,2026-04-12
B_4003,TXFB-104003,Canceled,,2026-04-18,1,1593.1,2026-04-14
B_4004,TXFB-104004,Bound,,,1,3315.8,2026-04-09
B_4005,TXFB-104005,Bound,,,1,2488.41,2026-04-11
B_4006,TXFB-104006,Bound,,,1,3033.0,2026-04-09
B_4007,TXFB-104007,Bound,,,1,2797.56,2026-04-09
B_4008,TXFB-104008,Bound,,,1,1637.42,2026-04-04
B_4009,TXFB-104009,Bound,,,1,1936.11,2026-04-09
B_4010,TXFB-104010,Bound,,,1,1058.4,2026-04-13
B_4011,TXFB-104011,Bound,,,1,1376.04,2026-04-15
B_4012,TXFB-104012,Bound,,,1,2834.38,2026-04-08
B_4013,TXFB-104013,Bound,,,0,3181.94,2026-04-07
B_4014,TXFB-104014,Bound,,,0,2673.38,2026-04-11
B_4015,TXFB-104015,Bound,,,1,1895.52,2026-04-06
B_4016,TXFB-104016,Bound,,,0,759.53,2026-04-11
B_4017,TXFB-104017,Draft,,,1,670.84,2026-04-01
B_4018,TXFB-104018,Draft,,,1,1622.98,2026-04-01
B_4019,TXFB-104019,Bound,,,0,1891.47,2026-04-03
B_4020,TXFB-104020,Bound,,,1,2327.36,2026-04-01
B_4021,TXFB-104021,Bound,,,1,519.47,2026-04-14
B_4022,TXFB-104022,Bound,,,1,3469.17,2026-04-04
B_4023,TXFB-104023,Bound,,,1,1591.82,2026-04-04
B_4024,TXFB-104024,Canceled,INT_02,2026-05-02,1,3044.28,2026-04-15
B_4025,TXFB-104025,Bound,,,1,2104.9,2026-04-12
B_4026,TXFB-104026,Canceled,INT_06,2026-04-22,1,891.32,2026-04-08
B_4027,TXFB-104027,Bound,,,1,2892.7,2026-04-10
B_4028,TXFB-104028,Bound,,,1,2629.48,2026-04-09
B_4029,TXFB-104029,Canceled,INT_01,2026-04-21,1,2082.31,2026-04-07
B_4030,TXFB-104030,Bound,,,1,2043.66,2026-04-02
B_4031,TXFB-104031,Bound,,,1,762.44,2026-04-01
B_4032,TXFB-104032,Bound,,,1,2467.55,2026-04-03
B_4033,TXFB-104033,Bound,,,1,3233.74,2026-04-02
B_4034,TXFB-104034,Withdrawn,,,1,779.73,2026-04-07
B_4035,TXFB-104035,Bound,,,1,1290.53,2026-04-04
B_4036,TXFB-104036,Withdrawn,,,1,3206.92,2026-04-04
B_4037,TXFB-104037,Withdrawn,,,1,1353.03,2026-04-03
B_4038,TXFB-104038,Canceled,INT_06,2026-04-09,1,2461.83,2026-04-05
B_4039,TXFB-104039,Bound,,,1,2104.45,2026-04-13
B_4040,TXFB-104040,Bound,,,1,2288.98,2026-04-06
B_4041,TXFB-104041,Draft,,,1,1747.37,2026-04-04
B_4042,TXFB-104042,Bound,,,1,1399.97,2026-04-06
B_4043,TXFB-104043,Bound,,,1,645.6,2026-04-09
B_4044,TXFB-104044,Bound,,,1,2732.84,2026-04-10
B_4045,TXFB-104045,Bound,,,1,2738.28,2026-04-15
B_4046,TXFB-104046,Bound,,,0,2512.18,2026-04-03
B_4047,TXFB-104047,Bound,,,1,2430.9,2026-04-15
B_4048,TXFB-104048,Bound,,,1,1231.15,2026-04-09
B_4049,TXFB-104049,Draft,,,1,567.03,2026-04-14
B_4050,TXFB-104050,Bound,,,1,2926.15,2026-04-11
B_4051,TXFB-104051,Draft,,,1,1973.42,2026-04-09
B_4052,TXFB-104052,Bound,,,1,1420.51,2026-04-06
B_4053,TXFB-104053,Canceled,INT_07,2026-04-18,0,805.8,2026-04-03
B_4054,TXFB-104054,Bound,,,1,688.16,2026-04-09
B_4055,TXFB-104055,Canceled,INT_07,2026-04-24,1,1546.6,2026-04-02
B_4056,TXFB-104056,Bound,,,1,2914.21,2026-04-13
B_4057,TXFB-104057,Canceled,INT_01,2026-05-07,1,3256.17,2026-04-13
B_4058,TXFB-104058,Bound,,,1,3190.25,2026-04-11
B_4059,TXFB-104059,Draft,,,1,3260.0,2026-04-02
B_4060,TXFB-104060,Withdrawn,,,1,3223.18,2026-04-09
B_4061,TXFB-104061,Bound,,,1,2081.67,2026-04-09
B_4062,TXFB-104062,Bound,,,1,1158.25,2026-04-06
B_4063,TXFB-104063,Canceled,INT_05,2026-05-04,1,2894.14,2026-04-15
B_4064,TXFB-104064,Bound,,,1,1141.14,2026-04-03
B_4065,TXFB-104065,Draft,,,1,1301.62,2026-04-16
B_4066,TXFB-104066,Bound,,,1,1199.76,2026-04-07
B_4067,TXFB-104067,Bound,,,1,2044.95,2026-04-13
B_4068,TXFB-104068,Withdrawn,,,1,1465.48,2026-04-06
B_4069,TXFB-104069,Bound,,,0,962.47,2026-04-16
B_4070,TXFB-104070,Canceled,INT_04,2026-05-01,1,1859.52,2026-04-04
B_4071,TXFB-104071,Bound,,,1,3121.72,2026-04-05
B_4072,TXFB-104072,Bound,,,1,2211.66,2026-04-14
B_4073,TXFB-104073,Bound,,,1,3135.01,2026-04-07
B_4074,TXFB-104074,Bound,,,1,1087.62,2026-04-04
B_4075,TXFB-104075,Bound,,,1,1000.92,2026-04-15
B_4076,TXFB-104076,Bound,,,1,2226.73,2026-04-09
B_4077,TXFB-104077,Bound,,,1,1889.99,2026-04-04
B_4078,TXFB-104078,Bound,,,1,2480.52,2026-04-02
B_4079,TXFB-104079,Canceled,INT_99,2026-04-12,1,2883.88,2026-04-03
B_4080,TXFB-104080,Bound,,,1,2753.92,2026-04-03
B_4081,TXFB-104081,Bound,,,1,3326.78,2026-04-09
B_4082,TXFB-104082,Bound,,,1,1694.77,2026-04-15
B_4083,TXFB-104083,Bound,,,1,1119.16,2026-04-01
B_4084,TXFB-104084,Canceled,INT_02,2026-04-28,1,2152.74,2026-04-16
B_4085,TXFB-104085,Bound,,,1,832.23,2026-04-05
B_4086,TXFB-104086,Bound,,,1,1366.55,2026-04-01
B_4087,TXFB-104087,Bound,,,1,1123.66,2026-04-02
B_4088,TXFB-104088,Bound,,,1,1689.69,2026-04-13
B_4089,TXFB-104089,Canceled,INT_06,2026-04-18,1,833.65,2026-04-09
B_4090,TXFB-104090,Bound,,,1,595.53,2026-04-05
B_4091,TXFB-104091,Canceled,INT_99,2026-04-30,1,2470.38,2026-04-11
B_4092,TXFB-104092,Bound,,,0,2330.75,2026-04-13
B_4093,TXFB-104093,Bound,,,1,2625.08,2026-04-01
B_4094,TXFB-104094,Draft,,,1,2481.16,2026-04-16
B_4095,TXFB-104095,Bound,,,1,842.88,2026-04-16
